0,1,2
0.075,Imbassahy (PSDB-BA),Lucas Vergílio (SD-GO)
0.0545454545455,Jutahy Magalhães (PSDB-BA),Lucas Vergílio (SD-GO)
0.0149253731343,Domingos Sávio (PSDB-MG),Lucas Vergílio (SD-GO)
0.0113636363636,Bonifácio Andrada (PSDB-MG),Lucas Vergílio (SD-GO)
0.016,Lucas Vergílio (SD-GO),Rodrigo de Castro (PSDB-MG)
0.0326086956522,Lucas Vergílio (SD-GO),Paulo Abi-ackel (PSDB-MG)
0.018691588785,Dimas Fabiano (PP-MG),Lucas Vergílio (SD-GO)
0.015873015873,Lucas Vergílio (SD-GO),Toninho Pinheiro (PP-MG)
0.015873015873,Lucas Vergílio (SD-GO),Luiz Fernando (PP-MG)
0.0212765957447,Lucas Vergílio (SD-GO),Odelmo Leão (PP-MG)
0.0232558139535,Aelton Freitas (PR-MG),Lucas Vergílio (SD-GO)
0.0185185185185,Dr Grilo (SD-MG),Lucas Vergílio (SD-GO)
0.0178571428571,Carlos Melles (DEM-MG),Lucas Vergílio (SD-GO)
0.0102040816327,Caio Narcio (PSDB-MG),Lucas Vergílio (SD-GO)
0.0238095238095,Eduardo Barbosa (PSDB-MG),Lucas Vergílio (SD-GO)
0.00884955752212,Lucas Vergílio (SD-GO),Marcus Pestana (PSDB-MG)
0.00231481481481,Diego Andrade (PSD-MG),Lucas Vergílio (SD-GO)
0.0204081632653,Geraldo Thadeu (PSD-MG),Lucas Vergílio (SD-GO)
0.0181818181818,Jaiminho Martins (PSD-MG),Lucas Vergílio (SD-GO)
0.0277777777778,José Humberto (PSD-MG),Lucas Vergílio (SD-GO)
0.0217391304348,Lucas Vergílio (SD-GO),Renzo Braz (PP-MG)
0.0192307692308,Duarte Nogueira (PSDB-SP),Lucas Vergílio (SD-GO)
0.00308641975309,Gabriel Guimarães (PT-MG),Lucas Vergílio (SD-GO)
0.0222222222222,Laudívio Carvalho (PMDB-MG),Lucas Vergílio (SD-GO)
0.0100502512563,Leonardo Quintão (PMDB-MG),Lucas Vergílio (SD-GO)
0.00833333333333,Lucas Vergílio (SD-GO),Miguel Correa (PT-MG)
0.00621118012422,Lucas Vergílio (SD-GO),Reginaldo Lopes (PT-MG)
0.025,Lucas Vergílio (SD-GO),Miguel Haddad (PSDB-SP)
0.00328947368421,Lucas Vergílio (SD-GO),Wlad (SD-PA)
0.0333333333333,Lucas Vergílio (SD-GO),Pastor Franklin Lima (PT do B-MG)
0.0217391304348,Julio Delgado (PSB-MG),Lucas Vergílio (SD-GO)
0.0118343195266,Lucas Vergílio (SD-GO),Stefano Aguiar (PSB-MG)
0.0204081632653,Jorge Tadeu (DEM-SP),Lucas Vergílio (SD-GO)
0.0833333333333,Lucas Vergílio (SD-GO),Perondi (PMDB-RS)
0.0416666666667,Lucas Vergílio (SD-GO),Moroni (DEM-CE)
0.0645161290323,Lucas Vergílio (SD-GO),Osmar Terra (PMDB-RS)
0.0147058823529,Lucas Vergílio (SD-GO),Puty (PT-PA)
0.0217391304348,Brunny (PTC-MG),Lucas Vergílio (SD-GO)
0.0172413793103,Lucas Vergílio (SD-GO),Vanderlei Macris (PSDB-SP)
0.08,Lucas Vergílio (SD-GO),Mário Feitoza (PMDB-CE)
0.027397260274,Eros Biondini (PTB-MG),Lucas Vergílio (SD-GO)
0.0103092783505,Bruno Covas (PSDB-SP),Lucas Vergílio (SD-GO)
0.0434782608696,André Amaral (PMDB-PB),Lucas Vergílio (SD-GO)
0.0714285714286,Hugo (PMDB-PB),Lucas Vergílio (SD-GO)
0.0294117647059,Lucas Vergílio (SD-GO),Manoel Junior (PMDB-PB)
0.0144927536232,Edio Lopes (PMDB-RR),Lucas Vergílio (SD-GO)
0.0344827586207,Lucas Vergílio (SD-GO),Maria Helena (PSB-RR)
0.0112359550562,João Derly (PC do B-RS),Lucas Vergílio (SD-GO)
0.0243902439024,Augusto Carvalho (SD-DF),Lucas Vergílio (SD-GO)
0.03125,Aguinaldo Ribeiro (PP-PB),Lucas Vergílio (SD-GO)
0.0344827586207,Benjamin Maranhão (SD-PB),Lucas Vergílio (SD-GO)
0.03125,Lucas Vergílio (SD-GO),Wilson Filho (PTB-PB)
0.02,Lucas Vergílio (SD-GO),Pedro Cunha Lima (PSDB-PB)
0.00456621004566,Eduardo Cury (PSDB-SP),Lucas Vergílio (SD-GO)
0.018018018018,Décio Lima (PT-SC),Lucas Vergílio (SD-GO)
0.030303030303,Lucas Vergílio (SD-GO),Osmar Serraglio (PMDB-PR)
0.0192307692308,Lucas Vergílio (SD-GO),Marco Maia (PT-RS)
0.0222222222222,Fernando Ferro (PT-PE),Silvio Costa (PSC-PE)
0.0169491525424,Afonso Hamm (PP-RS),Fernando Ferro (PT-PE)
0.00239520958084,Fernando Ferro (PT-PE),João Dado (SD-SP)
0.027027027027,Fernando Ferro (PT-PE),Zeca Cavalcanti (PTB-PE)
0.0114942528736,Fernando Ferro (PT-PE),Marcos Montes (PSD-MG)
0.00584795321637,Fernando Ferro (PT-PE),Irajá Abreu (PSD-TO)
0.0204081632653,Fernando Ferro (PT-PE),Paes Landim (PTB-PI)
0.00729927007299,Arnaldo Jardim (PPS-SP),Fernando Ferro (PT-PE)
0.016393442623,Fernando Ferro (PT-PE),Roberto Freire (PPS-SP)
0.00763358778626,Arlindo Chinaglia (PT-SP),Fernando Ferro (PT-PE)
0.010101010101,Fernando Ferro (PT-PE),Zarattini (PT-SP)
0.0153846153846,Dulce Miranda (PMDB-TO),Fernando Ferro (PT-PE)
0.0212765957447,Fernando Ferro (PT-PE),Fábio Trad (PMDB-MS)
0.0181818181818,Fernando Ferro (PT-PE),Rogerio Marinho (PSDB-RN)
0.0285714285714,Fernando Ferro (PT-PE),Sandra Rosado (PSB-RN)
0.0166666666667,Artur Bisneto (PSDB-AM),Fernando Ferro (PT-PE)
0.0103092783505,Cesar Halum (PRB-TO),Fernando Ferro (PT-PE)
0.0142857142857,Fernando Ferro (PT-PE),Hugo Leal (PROS-RJ)
0.0105263157895,Fernando Ferro (PT-PE),Nelson Marchezan Junior (PSDB-RS)
0.0243902439024,Fernando Ferro (PT-PE),Valadares Filho (PSB-SE)
0.00232018561485,Caetano (PT-BA),Fernando Ferro (PT-PE)
0.0196078431373,Fernando Ferro (PT-PE),Luci (PT-SC)
0.0238095238095,Esperidião Amin (PP-SC),Fernando Ferro (PT-PE)
0.03125,Fernando Ferro (PT-PE),Luciano Braga (DEM-BA)
0.01,Fernando Ferro (PT-PE),Jerônimo Goergen (PP-RS)
0.0133333333333,Fernando Ferro (PT-PE),Paulo Azi (DEM-BA)
0.0172413793103,Fernando Ferro (PT-PE),José Otavio Germano (PP-RS)
0.00961538461538,Fernando Ferro (PT-PE),Paulo Abi-ackel (PSDB-MG)
0.013698630137,Fernando Ferro (PT-PE),Luiz Fernando (PP-MG)
0.0169491525424,Fernando Ferro (PT-PE),Geraldo Thadeu (PSD-MG)
0.00869565217391,Duarte Nogueira (PSDB-SP),Fernando Ferro (PT-PE)
0.0192307692308,Fernando Ferro (PT-PE),Marinha Raupp (PMDB-RO)
0.00819672131148,Décio Lima (PT-SC),Fernando Ferro (PT-PE)
0.00869565217391,Fernando Ferro (PT-PE),Marco Maia (PT-RS)
0.0263157894737,Francisco Chagas (PT-SP),Silvio Costa (PSC-PE)
0.0309278350515,José Mentor (PT-SP),Silvio Costa (PSC-PE)
0.0526315789474,Silvio Costa (PSC-PE),Vicente Cândido (PT-SP)
0.0425531914894,Silvio Costa (PSC-PE),Vicentinho (PT-SP)
0.04,Orlando Silva (PC do B-SP),Silvio Costa (PSC-PE)
0.01,Milton Monti (PR-SP),Silvio Costa (PSC-PE)
0.00862068965517,Marcos Abrão (PPS-GO),Silvio Costa (PSC-PE)
0.0153846153846,Jovair Arantes (PTB-GO),Silvio Costa (PSC-PE)
0.0105263157895,Flavia Morais (PDT-GO),Silvio Costa (PSC-PE)
0.015625,Silvio Costa (PSC-PE),Thiago Peixoto (PSD-GO)
0.012987012987,Helcio Silva (PT-SP),Silvio Costa (PSC-PE)
0.025641025641,Sandes Júnior (PP-GO),Silvio Costa (PSC-PE)
0.0188679245283,Afonso Hamm (PP-RS),Silvio Costa (PSC-PE)
0.0180722891566,Luiz Carlos Heinze (PP-RS),Silvio Costa (PSC-PE)
0.027027027027,Renato Molling (PP-RS),Silvio Costa (PSC-PE)
0.00483675937122,João Dado (SD-SP),Silvio Costa (PSC-PE)
0.0322580645161,Silvio Costa (PSC-PE),Zeca Cavalcanti (PTB-PE)
0.0666666666667,Lucio Vieira Lima (PMDB-BA),Silvio Costa (PSC-PE)
0.0178571428571,Joao Carlos Bacelar (PTN-BA),Silvio Costa (PSC-PE)
0.0357142857143,Popó (PRB-BA),Silvio Costa (PSC-PE)
0.0123456790123,Marcos Montes (PSD-MG),Silvio Costa (PSC-PE)
0.0112359550562,Roberto de Lucena (PV-SP),Silvio Costa (PSC-PE)
0.190476190476,Arthur Maia (SD-BA),Silvio Costa (PSC-PE)
0.00568181818182,Silvio Costa (PSC-PE),Zé Silva (SD-MG)
0.09375,Irmão Lazaro (PSC-BA),Silvio Costa (PSC-PE)
0.0975609756098,Erivelton Santana (PSC-BA),Silvio Costa (PSC-PE)
0.00359712230216,Atila Lira (PSB-PI),Silvio Costa (PSC-PE)
0.00724637681159,Heraclito (PSB-PI),Silvio Costa (PSC-PE)
0.00709219858156,Rodrigo (PSB-PI),Silvio Costa (PSC-PE)
0.0357142857143,Adelson Barreto (PTB-SE),Silvio Costa (PSC-PE)
0.0246913580247,Irajá Abreu (PSD-TO),Silvio Costa (PSC-PE)
0.027027027027,Mauricio Quintella (PR-AL),Silvio Costa (PSC-PE)
0.0588235294118,Julia Marinho (PSC-PA),Silvio Costa (PSC-PE)
0.0833333333333,Jhc (SD-AL),Silvio Costa (PSC-PE)
0.0196078431373,Márcio Macêdo (PT-SE),Silvio Costa (PSC-PE)
0.0344827586207,Ricardo Bentinho Dias (PRB-SP),Silvio Costa (PSC-PE)
0.0384615384615,Celso Russomanno (PRB-SP),Silvio Costa (PSC-PE)
0.0322580645161,Mainha (SD-PI),Silvio Costa (PSC-PE)
0.1,Paes Landim (PTB-PI),Silvio Costa (PSC-PE)
0.0555555555556,Beto Mansur (PRB-SP),Silvio Costa (PSC-PE)
0.0555555555556,Sergio Reis (PRB-SP),Silvio Costa (PSC-PE)
0.00833333333333,Silvio Costa (PSC-PE),Vinicius Carvalho (PRB-SP)
0.037037037037,Juliao Amin (PDT-MA),Silvio Costa (PSC-PE)
0.0232558139535,Silvio Costa (PSC-PE),Weverton Rocha (PDT-MA)
0.0714285714286,Rosinha da Adefal (PT do B-AL),Silvio Costa (PSC-PE)
0.0789473684211,Ronaldo Lessa (PDT-AL),Silvio Costa (PSC-PE)
0.0666666666667,Paulão (PT-AL),Silvio Costa (PSC-PE)
0.125,Givaldo Carimbão (PROS-AL),Silvio Costa (PSC-PE)
0.03125,Marx Beltrão (PMDB-AL),Silvio Costa (PSC-PE)
0.025,Lobbe Neto (PSDB-SP),Silvio Costa (PSC-PE)
0.0172413793103,Floriano Pesaro (PSDB-SP),Silvio Costa (PSC-PE)
0.030612244898,Bruna Furlan (PSDB-SP),Silvio Costa (PSC-PE)
0.0285714285714,Ricardo Tripoli (PSDB-SP),Silvio Costa (PSC-PE)
0.0140845070423,Silvio Costa (PSC-PE),Silvio Torres (PSDB-SP)
0.0220588235294,Mara Gabrilli (PSDB-SP),Silvio Costa (PSC-PE)
0.021978021978,Silvio Costa (PSC-PE),Thame (PSDB-SP)
0.0111731843575,Sergio Souza (PMDB-PR),Silvio Costa (PSC-PE)
0.044776119403,Papa (PSDB-SP),Silvio Costa (PSC-PE)
0.0144927536232,Carlos Sampaio (PSDB-SP),Silvio Costa (PSC-PE)
0.0390625,Samuel Moreira (PSDB-SP),Silvio Costa (PSC-PE)
0.0408163265306,Silvio Costa (PSC-PE),Vitor Lippi (PSDB-SP)
0.03125,Arnaldo Jardim (PPS-SP),Silvio Costa (PSC-PE)
0.0731707317073,Pollyana Gama (PPS-SP),Silvio Costa (PSC-PE)
0.0980392156863,Roberto Freire (PPS-SP),Silvio Costa (PSC-PE)
0.025974025974,Alex Manente (PPS-SP),Silvio Costa (PSC-PE)
0.0263157894737,Pastor Marcelo Aguiar (DEM-SP),Silvio Costa (PSC-PE)
0.0526315789474,Pedro Vilela (PSDB-AL),Silvio Costa (PSC-PE)
0.0344827586207,Flavinho (PSB-SP),Silvio Costa (PSC-PE)
0.0142857142857,Edinho Araujo (PMDB-SP),Silvio Costa (PSC-PE)
0.0327868852459,Arlindo Chinaglia (PT-SP),Silvio Costa (PSC-PE)
0.0344827586207,João Marcelo (PMDB-MA),Silvio Costa (PSC-PE)
0.0384615384615,Professor Setimo (PMDB-MA),Silvio Costa (PSC-PE)
0.015873015873,Cleber Verde (PRB-MA),Silvio Costa (PSC-PE)
0.0277777777778,Dutra (SD-MA),Silvio Costa (PSC-PE)
0.010752688172,Silvio Costa (PSC-PE),Zarattini (PT-SP)
0.0333333333333,Paulo Maluf (PP-SP),Silvio Costa (PSC-PE)
0.0212765957447,Carmen Zanotto (PPS-SC),Silvio Costa (PSC-PE)
0.0365853658537,Guilherme Campos (PSD-SP),Silvio Costa (PSC-PE)
0.0151515151515,Jefferson Campos (PSD-SP),Silvio Costa (PSC-PE)
0.00970873786408,Rodrigo Garcia (DEM-SP),Silvio Costa (PSC-PE)
0.0641025641026,Ricardo Izar (PSD-SP),Silvio Costa (PSC-PE)
0.0143884892086,Silvio Costa (PSC-PE),Walter Ihoshi (PSD-SP)
0.04,Major Olimpio Gomes (PDT-SP),Silvio Costa (PSC-PE)
0.0192307692308,Nilson Leitão (PSDB-MT),Silvio Costa (PSC-PE)
0.0169491525424,Dulce Miranda (PMDB-TO),Silvio Costa (PSC-PE)
0.03125,Silvio Costa (PSC-PE),Veneziano (PMDB-PB)
0.0153846153846,Baleia Rossi (PMDB-SP),Silvio Costa (PSC-PE)
0.0204081632653,Missionário José Olímpio (PP-SP),Silvio Costa (PSC-PE)
0.03125,Cabuçu (PMDB-AP),Silvio Costa (PSC-PE)
0.05,Goulart (PSD-SP),Silvio Costa (PSC-PE)
0.0322580645161,Herculano Passos (PSD-SP),Silvio Costa (PSC-PE)
0.0285714285714,Cajar Nardes (PR-RS),Silvio Costa (PSC-PE)
0.0185185185185,Silvio Costa (PSC-PE),Vicentinho Junior (PSB-TO)
0.0188679245283,Nelson Marquezelli (PTB-SP),Silvio Costa (PSC-PE)
0.0298507462687,Aureo (SD-RJ),Silvio Costa (PSC-PE)
0.00550964187328,Paulo Teixeira (PT-SP),Silvio Costa (PSC-PE)
0.0227272727273,Janete (PSB-AP),Silvio Costa (PSC-PE)
0.051724137931,Fábio Reis (PMDB-SE),Silvio Costa (PSC-PE)
0.0222222222222,Luiz Sérgio (PT-RJ),Silvio Costa (PSC-PE)
0.0526315789474,Alessandro Molon (PT-RJ),Silvio Costa (PSC-PE)
0.0149253731343,Bittar (PT-RJ),Silvio Costa (PSC-PE)
0.0344827586207,Benedita da Silva (PT-RJ),Silvio Costa (PSC-PE)
0.0392156862745,Nilto Tatto (PT-SP),Silvio Costa (PSC-PE)
0.02,Arnaldo Faria de Sá (PTB-SP),Silvio Costa (PSC-PE)
0.0277777777778,Jarbas (PMDB-PE),Silvio Costa (PSC-PE)
0.0645161290323,Otavio Leite (PSDB-RJ),Silvio Costa (PSC-PE)
0.00549450549451,Mandetta (DEM-MS),Silvio Costa (PSC-PE)
0.05,Fábio Trad (PMDB-MS),Silvio Costa (PSC-PE)
0.0246913580247,Silvio Costa (PSC-PE),Tereza Cristina (PSB-MS)
0.0384615384615,Marçal Filho (PMDB-MS),Silvio Costa (PSC-PE)
0.0740740740741,Silvio Costa (PSC-PE),Walter Alves (PMDB-RN)
0.0204081632653,Jácome (PMN-RN),Silvio Costa (PSC-PE)
0.0731707317073,Felipe Maia (DEM-RN),Silvio Costa (PSC-PE)
0.0344827586207,Sandra Rosado (PSB-RN),Silvio Costa (PSC-PE)
0.0769230769231,Rafael Motta (PROS-RN),Silvio Costa (PSC-PE)
0.0208333333333,Hugo Napoleão (PSD-PI),Silvio Costa (PSC-PE)
0.0666666666667,Fabio Faria (PSD-RN),Silvio Costa (PSC-PE)
0.078431372549,Artur Bisneto (PSDB-AM),Silvio Costa (PSC-PE)
0.0487804878049,Leonardo Picciani (PMDB-RJ),Silvio Costa (PSC-PE)
0.0606060606061,Eduardo Cunha (PMDB-RJ),Silvio Costa (PSC-PE)
0.037037037037,Fernando Jordão (PMDB-RJ),Silvio Costa (PSC-PE)
0.0181818181818,Pedro Paulo (PMDB-RJ),Silvio Costa (PSC-PE)
0.013698630137,Silvio Costa (PSC-PE),Soraya Santos (PMDB-RJ)
0.0144927536232,Celso Pansera (PMDB-RJ),Silvio Costa (PSC-PE)
0.0196078431373,Silvio Costa (PSC-PE),Washington Reis (PMDB-RJ)
0.0243902439024,Silvio Costa (PSC-PE),Simão Sessim (PP-RJ)
0.115384615385,Marco Antônio Cabral (PMDB-RJ),Silvio Costa (PSC-PE)
0.0238095238095,Laura Carneiro (PTB-RJ),Silvio Costa (PSC-PE)
0.0144927536232,Silvio Costa (PSC-PE),Walney Rocha (PTB-RJ)
0.0169491525424,Deley (PTB-RJ),Silvio Costa (PSC-PE)
0.0188679245283,Alexandre Serfiotis (PSD-RJ),Silvio Costa (PSC-PE)
0.0357142857143,Indio da Costa (PSD-RJ),Silvio Costa (PSC-PE)
0.0322580645161,Sergio Zveiter (PSD-RJ),Silvio Costa (PSC-PE)
0.0384615384615,Silvio Costa (PSC-PE),Sóstenes Cavalcante (PSD-RJ)
0.1,Filipe Pereira (PSC-RJ),Silvio Costa (PSC-PE)
0.0045871559633,Silvio Costa (PSC-PE),Vander Loubet (PT-MS)
0.00621118012422,Biffi (PT-MS),Silvio Costa (PSC-PE)
0.0172413793103,Silvio Costa (PSC-PE),Zeca Do Pt (PT-MS)
0.047619047619,Dagoberto Nogueira (PDT-MS),Silvio Costa (PSC-PE)
0.0178571428571,Carlos Gaguim (PMDB-TO),Silvio Costa (PSC-PE)
0.05,Professora Dorinha (DEM-TO),Silvio Costa (PSC-PE)
0.0185185185185,Josi Nunes (PMDB-TO),Silvio Costa (PSC-PE)
0.0357142857143,Junior Coimbra (PMDB-TO),Silvio Costa (PSC-PE)
0.027397260274,Fausto Pinato (PRB-SP),Silvio Costa (PSC-PE)
0.010989010989,Cesar Halum (PRB-TO),Silvio Costa (PSC-PE)
0.0425531914894,Márcio Biolchi (PMDB-RS),Silvio Costa (PSC-PE)
0.00666666666667,Clarissa Garotinho (PR-RJ),Silvio Costa (PSC-PE)
0.015625,Hugo Leal (PROS-RJ),Silvio Costa (PSC-PE)
0.0344827586207,Nelson Marchezan Junior (PSDB-RS),Silvio Costa (PSC-PE)
0.0285714285714,Silvio Costa (PSC-PE),Valadares Filho (PSB-SE)
0.0625,Antonio Brito (PTB-BA),Silvio Costa (PSC-PE)
0.0769230769231,Benito Gama (PTB-BA),Silvio Costa (PSC-PE)
0.03125,Felix Jr (PDT-BA),Silvio Costa (PSC-PE)
0.005,Amauri Teixeira (PT-BA),Silvio Costa (PSC-PE)
0.00862068965517,Luiz Alberto (PT-BA),Silvio Costa (PSC-PE)
0.00471698113208,Caetano (PT-BA),Silvio Costa (PSC-PE)
0.00719424460432,Pelegrino (PT-BA),Silvio Costa (PSC-PE)
0.0126582278481,Silvio Costa (PSC-PE),Valmir Assunção (PT-BA)
0.015873015873,Silvio Costa (PSC-PE),Waldenor Pereira (PT-BA)
0.0540540540541,José Nunes (PSD-BA),Silvio Costa (PSC-PE)
0.04,José Carlos Araujo (PSD-BA),Silvio Costa (PSC-PE)
0.0294117647059,Paulo Magalhães (PSD-BA),Silvio Costa (PSC-PE)
0.0222222222222,José Rocha (PR-BA),Silvio Costa (PSC-PE)
0.0666666666667,Cacá Leão (PP-BA),Silvio Costa (PSC-PE)
0.0571428571429,Mário Negromonte Jr (PP-BA),Silvio Costa (PSC-PE)
0.027027027027,Ronaldo Carletto (PP-BA),Silvio Costa (PSC-PE)
0.0263157894737,Bebeto (PSB-BA),Silvio Costa (PSC-PE)
0.025,Afonso Motta (PDT-RS),Silvio Costa (PSC-PE)
0.0975609756098,Onyx Lorenzoni (DEM-RS),Silvio Costa (PSC-PE)
0.00990099009901,Pepe Vargas (PT-RS),Silvio Costa (PSC-PE)
0.0131578947368,Pompeo de Mattos (PDT-RS),Silvio Costa (PSC-PE)
0.0119047619048,Marcon (PT-RS),Silvio Costa (PSC-PE)
0.00709219858156,Henrique Fontana (PT-RS),Silvio Costa (PSC-PE)
0.0140845070423,Maria Do Rosário (PT-RS),Silvio Costa (PSC-PE)
0.0461538461538,Fabinho Ramalho (PV-MG),Silvio Costa (PSC-PE)
0.0178571428571,Silvio Costa (PSC-PE),Sub-tenente Gonzaga (PDT-MG)
0.075,Marcos Rogerio (PDT-RO),Silvio Costa (PSC-PE)
0.0487804878049,Delegado Edson Moreira (PTN-MG),Silvio Costa (PSC-PE)
0.00806451612903,Iracema Portella (PP-PI),Silvio Costa (PSC-PE)
0.0208333333333,Jose Stedile (PSB-RS),Silvio Costa (PSC-PE)
0.0769230769231,Claudio Cajado (DEM-BA),Silvio Costa (PSC-PE)
0.0227272727273,Elmar (DEM-BA),Silvio Costa (PSC-PE)
0.0515463917526,Aleluia (DEM-BA),Silvio Costa (PSC-PE)
0.08,Luciano Braga (DEM-BA),Silvio Costa (PSC-PE)
0.043956043956,Jerônimo Goergen (PP-RS),Silvio Costa (PSC-PE)
0.0294117647059,Paulo Azi (DEM-BA),Silvio Costa (PSC-PE)
0.119047619048,Imbassahy (PSDB-BA),Silvio Costa (PSC-PE)
0.107142857143,Jutahy Magalhães (PSDB-BA),Silvio Costa (PSC-PE)
0.0816326530612,José Otavio Germano (PP-RS),Silvio Costa (PSC-PE)
0.0588235294118,Domingos Sávio (PSDB-MG),Silvio Costa (PSC-PE)
0.021978021978,Bonifácio Andrada (PSDB-MG),Silvio Costa (PSC-PE)
0.0396825396825,Rodrigo de Castro (PSDB-MG),Silvio Costa (PSC-PE)
0.1,Paulo Abi-ackel (PSDB-MG),Silvio Costa (PSC-PE)
0.00892857142857,Dimas Fabiano (PP-MG),Silvio Costa (PSC-PE)
0.030303030303,Silvio Costa (PSC-PE),Toninho Pinheiro (PP-MG)
0.133333333333,Luiz Fernando (PP-MG),Silvio Costa (PSC-PE)
0.0833333333333,Odelmo Leão (PP-MG),Silvio Costa (PSC-PE)
0.0909090909091,Aelton Freitas (PR-MG),Silvio Costa (PSC-PE)
0.027027027027,Lincoln Portela (PR-MG),Silvio Costa (PSC-PE)
0.00657894736842,Bilac Pinto (PR-MG),Silvio Costa (PSC-PE)
0.0172413793103,Dr Grilo (SD-MG),Silvio Costa (PSC-PE)
0.0701754385965,Carlos Melles (DEM-MG),Silvio Costa (PSC-PE)
0.0253807106599,Caio Narcio (PSDB-MG),Silvio Costa (PSC-PE)
0.0344827586207,Eduardo Barbosa (PSDB-MG),Silvio Costa (PSC-PE)
0.0350877192982,Marcus Pestana (PSDB-MG),Silvio Costa (PSC-PE)
0.0227272727273,Silvio Costa (PSC-PE),Vitor Penido (DEM-MG)
0.00459770114943,Diego Andrade (PSD-MG),Silvio Costa (PSC-PE)
0.0384615384615,Geraldo Thadeu (PSD-MG),Silvio Costa (PSC-PE)
0.0344827586207,Jaiminho Martins (PSD-MG),Silvio Costa (PSC-PE)
0.012987012987,José Humberto (PSD-MG),Silvio Costa (PSC-PE)
0.0408163265306,Renzo Braz (PP-MG),Silvio Costa (PSC-PE)
0.111111111111,Jairo Ataide (DEM-MG),Silvio Costa (PSC-PE)
0.0576923076923,Duarte Nogueira (PSDB-SP),Silvio Costa (PSC-PE)
0.0123076923077,Gabriel Guimarães (PT-MG),Silvio Costa (PSC-PE)
0.0181818181818,George Hilton (PRB-MG),Silvio Costa (PSC-PE)
0.00714285714286,Saraiva Felipe (PMDB-MG),Silvio Costa (PSC-PE)
0.0135135135135,Padre João (PT-MG),Silvio Costa (PSC-PE)
0.0204081632653,Laudívio Carvalho (PMDB-MG),Silvio Costa (PSC-PE)
0.0199004975124,Leonardo Quintão (PMDB-MG),Silvio Costa (PSC-PE)
0.00671140939597,Mauro Lopes (PMDB-MG),Silvio Costa (PSC-PE)
0.0245901639344,Miguel Correa (PT-MG),Silvio Costa (PSC-PE)
0.027027027027,Patrus Ananias (PT-MG),Silvio Costa (PSC-PE)
0.0121951219512,Reginaldo Lopes (PT-MG),Silvio Costa (PSC-PE)
0.018018018018,Rodrigo Pacheco (PMDB-MG),Silvio Costa (PSC-PE)
0.00680272108844,Silvio Costa (PSC-PE),Weliton Prado (PT-MG)
0.0227272727273,Miguel Haddad (PSDB-SP),Silvio Costa (PSC-PE)
0.00651465798046,Silvio Costa (PSC-PE),Wlad (SD-PA)
0.09375,Pastor Franklin Lima (PT do B-MG),Silvio Costa (PSC-PE)
0.0652173913043,Luis Tibe (PT do B-MG),Silvio Costa (PSC-PE)
0.030303030303,Marcelo Alvaro Antonio (PRP-MG),Silvio Costa (PSC-PE)
0.0227272727273,Marcelo Aro (PHS-MG),Silvio Costa (PSC-PE)
0.0625,Julio Delgado (PSB-MG),Silvio Costa (PSC-PE)
0.0115606936416,Silvio Costa (PSC-PE),Stefano Aguiar (PSB-MG)
0.0588235294118,Jorge Tadeu (DEM-SP),Silvio Costa (PSC-PE)
0.0238095238095,Perondi (PMDB-RS),Silvio Costa (PSC-PE)
0.0681818181818,Marinha Raupp (PMDB-RO),Silvio Costa (PSC-PE)
0.0357142857143,Moroni (DEM-CE),Silvio Costa (PSC-PE)
0.0882352941176,Osmar Terra (PMDB-RS),Silvio Costa (PSC-PE)
0.025,Dr Ubiali (PSB-SP),Silvio Costa (PSC-PE)
0.0281690140845,Puty (PT-PA),Silvio Costa (PSC-PE)
0.0408163265306,Brunny (PTC-MG),Silvio Costa (PSC-PE)
0.0365853658537,Beto Faro (PT-PA),Silvio Costa (PSC-PE)
0.0232558139535,Elcione (PMDB-PA),Silvio Costa (PSC-PE)
0.0352941176471,Priante (PMDB-PA),Silvio Costa (PSC-PE)
0.0149253731343,Silvio Costa (PSC-PE),Simone Morgado (PMDB-PA)
0.05,Silvio Costa (PSC-PE),Vanderlei Macris (PSDB-SP)
0.031746031746,Miriquinho Batista (PT-PA),Silvio Costa (PSC-PE)
0.030303030303,Mauro Benevides (PMDB-CE),Silvio Costa (PSC-PE)
0.0357142857143,Danilo Forte (PMDB-CE),Silvio Costa (PSC-PE)
0.0689655172414,Mário Feitoza (PMDB-CE),Silvio Costa (PSC-PE)
0.0131578947368,José Fogaça (PMDB-RS),Silvio Costa (PSC-PE)
0.0128205128205,Eros Biondini (PTB-MG),Silvio Costa (PSC-PE)
0.0344827586207,Hélio Leite (DEM-PA),Silvio Costa (PSC-PE)
0.0227272727273,Lucio Vale (PR-PA),Silvio Costa (PSC-PE)
0.0153846153846,André Figueiredo (PDT-CE),Silvio Costa (PSC-PE)
0.0243902439024,José Guimarães (PT-CE),Silvio Costa (PSC-PE)
0.0243902439024,Luizianne Lins (PT-CE),Silvio Costa (PSC-PE)
0.0285714285714,Paulo Henrique Lustosa (PP-CE),Silvio Costa (PSC-PE)
0.010101010101,Daniel Almeida (PC do B-BA),Silvio Costa (PSC-PE)
0.0135135135135,Nilson Pinto (PSDB-PA),Silvio Costa (PSC-PE)
0.0487804878049,Joaquim Passarinho (PSD-PA),Silvio Costa (PSC-PE)
0.0125,Delegado Eder Mauro (PSD-PA),Silvio Costa (PSC-PE)
0.0134529147982,Alceu Moreira (PMDB-RS),Silvio Costa (PSC-PE)
